entry_id,persona_id,t_index,date,persona_name,persona_age,persona_profession,persona_culture,session_chars,prompt_chars,alignment_self_direction,alignment_stimulation,alignment_hedonism,alignment_achievement,alignment_power,alignment_security,alignment_conformity,alignment_tradition,alignment_benevolence,alignment_universalism
961a4e3f__9,961a4e3f,9,2025-12-07,Meera Krishnamurthy,45-54,Parent (Stay-at-home),South Asian,691,11808,1,0,0,0,0,0,0,0,0,0
961a4e3f__10,961a4e3f,10,2025-12-14,Meera Krishnamurthy,45-54,Parent (Stay-at-home),South Asian,717,11834,0,0,0,0,0,0,0,1,0,0
961a4e3f__11,961a4e3f,11,2025-12-14,Meera Krishnamurthy,45-54,Parent (Stay-at-home),South Asian,598,11715,1,0,0,1,0,0,0,0,0,0
988d1a65__0,988d1a65,0,2025-02-16,Marc Vandenberghe,45-54,Manager,Western European,314,11380,-1,0,0,0,-1,0,1,0,0,0
988d1a65__1,988d1a65,1,2025-02-22,Marc Vandenberghe,45-54,Manager,Western European,239,11305,0,0,0,1,1,0,0,0,0,0
988d1a65__2,988d1a65,2,2025-02-23,Marc Vandenberghe,45-54,Manager,Western European,736,11802,-1,0,0,0,-1,0,1,0,0,0
988d1a65__3,988d1a65,3,2025-02-26,Marc Vandenberghe,45-54,Manager,Western European,154,11220,0,0,0,0,0,0,0,0,0,0
988d1a65__4,988d1a65,4,2025-03-03,Marc Vandenberghe,45-54,Manager,Western European,600,11666,0,0,0,0,1,0,0,0,-1,0
988d1a65__5,988d1a65,5,2025-03-10,Marc Vandenberghe,45-54,Manager,Western European,698,11764,-1,0,0,0,-1,0,1,0,0,0
988d1a65__6,988d1a65,6,2025-03-16,Marc Vandenberghe,45-54,Manager,Western European,1256,12322,-1,0,0,0,-1,0,1,0,0,0
988d1a65__7,988d1a65,7,2025-03-21,Marc Vandenberghe,45-54,Manager,Western European,185,11251,0,0,0,0,1,0,-1,0,0,0
988d1a65__8,988d1a65,8,2025-03-23,Marc Vandenberghe,45-54,Manager,Western European,625,11691,0,0,0,0,0,0,0,0,0,0
988d1a65__9,988d1a65,9,2025-03-25,Marc Vandenberghe,45-54,Manager,Western European,663,11729,0,0,0,0,1,0,0,0,1,0
988d1a65__10,988d1a65,10,2025-03-26,Marc Vandenberghe,45-54,Manager,Western European,649,11715,0,0,0,0,-1,0,1,0,-1,0
988d1a65__11,988d1a65,11,2025-03-31,Marc Vandenberghe,45-54,Manager,Western European,175,11241,0,0,0,0,0,0,0,0,1,0
991917dc__0,991917dc,0,2025-06-06,Chen Weiming,55+,Entrepreneur,East Asian,1286,12350,0,0,0,0,0,1,0,0,0,0
991917dc__1,991917dc,1,2025-06-06,Chen Weiming,55+,Entrepreneur,East Asian,1221,12285,0,0,0,0,0,1,0,1,0,0
991917dc__2,991917dc,2,2025-06-09,Chen Weiming,55+,Entrepreneur,East Asian,1533,12597,0,0,0,0,0,1,0,0,0,0
991917dc__3,991917dc,3,2025-06-16,Chen Weiming,55+,Entrepreneur,East Asian,905,11969,0,0,0,0,0,1,0,0,0,0
991917dc__4,991917dc,4,2025-06-16,Chen Weiming,55+,Entrepreneur,East Asian,604,11668,0,0,0,0,0,1,0,0,0,0
991917dc__5,991917dc,5,2025-06-22,Chen Weiming,55+,Entrepreneur,East Asian,1443,12507,0,0,0,0,0,1,0,0,1,0
998d7090__0,998d7090,0,2025-10-05,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,872,11941,0,0,1,0,0,-1,0,0,0,0
998d7090__1,998d7090,1,2025-10-12,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,621,11690,0,0,1,0,0,0,0,0,0,0
998d7090__2,998d7090,2,2025-10-16,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,146,11215,0,0,0,0,0,0,0,0,0,0
998d7090__3,998d7090,3,2025-10-16,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,444,11513,0,0,0,1,0,0,0,0,0,0
998d7090__4,998d7090,4,2025-10-17,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,313,11382,0,0,1,0,0,-1,0,0,0,0
998d7090__5,998d7090,5,2025-10-17,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,152,11221,0,0,1,0,0,0,0,0,0,0
998d7090__6,998d7090,6,2025-10-17,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,961,12030,0,0,1,0,0,1,0,0,0,0
998d7090__7,998d7090,7,2025-10-23,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,812,11881,1,0,1,0,0,0,0,0,0,0
998d7090__8,998d7090,8,2025-10-29,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,733,11802,1,0,0,0,0,1,0,0,0,0
998d7090__9,998d7090,9,2025-10-29,Nasser Al-Farsi,55+,Gig Worker,Middle Eastern,1514,12583,1,0,1,0,0,1,0,0,0,0
9aec9ae9__0,9aec9ae9,0,2025-09-07,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1188,12284,1,0,0,0,0,1,-1,0,-1,0
9aec9ae9__1,9aec9ae9,1,2025-09-11,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1546,12642,-1,0,-1,1,0,1,0,0,0,0
9aec9ae9__2,9aec9ae9,2,2025-09-11,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,303,11399,0,0,0,0,0,0,0,0,0,0
9aec9ae9__3,9aec9ae9,3,2025-09-17,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1171,12267,1,0,0,0,0,0,-1,0,0,0
9aec9ae9__4,9aec9ae9,4,2025-09-17,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1556,12652,1,0,0,0,0,0,-1,-1,0,0
9aec9ae9__5,9aec9ae9,5,2025-09-21,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,231,11327,1,0,0,1,0,0,0,0,0,0
9aec9ae9__6,9aec9ae9,6,2025-09-24,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,501,11597,1,0,0,0,0,-1,0,0,0,0
9aec9ae9__7,9aec9ae9,7,2025-09-28,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1475,12571,1,0,0,-1,0,0,0,0,0,0
9aec9ae9__8,9aec9ae9,8,2025-10-01,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,1627,12723,1,0,1,1,-1,0,-1,0,0,0
9aec9ae9__9,9aec9ae9,9,2025-10-03,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,478,11574,1,0,0,1,1,0,0,0,1,0
9aec9ae9__10,9aec9ae9,10,2025-10-09,Maren Lindqvist,25-34,Parent (Stay-at-home),Western European,807,11903,1,0,0,1,0,0,0,0,1,1
9ca30614__0,9ca30614,0,2025-10-27,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,565,11661,-1,-1,-1,0,0,1,1,0,1,0
9ca30614__1,9ca30614,1,2025-10-28,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,343,11439,1,0,-1,0,0,0,-1,0,0,0
9ca30614__2,9ca30614,2,2025-10-30,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,620,11716,0,0,-1,0,0,1,1,0,1,0
9ca30614__3,9ca30614,3,2025-11-03,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,1000,12096,1,1,1,0,0,-1,-1,-1,0,0
9ca30614__4,9ca30614,4,2025-11-10,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,2021,13117,-1,0,-1,-1,-1,0,1,0,1,0
9ca30614__5,9ca30614,5,2025-11-16,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,679,11775,1,0,1,1,0,0,0,0,1,0
9ca30614__6,9ca30614,6,2025-11-22,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,793,11889,-1,0,0,0,0,1,1,0,1,0
9ca30614__7,9ca30614,7,2025-11-23,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,1001,12097,-1,0,0,-1,0,0,0,0,1,0
9ca30614__8,9ca30614,8,2025-11-29,Priya Kapoor,35-44,Parent (Stay-at-home),South Asian,703,11799,1,0,1,1,0,1,0,1,1,0
9d126412__0,9d126412,0,2025-09-22,Kenneth Goh,55+,Manager,East Asian,1191,12243,0,0,0,1,1,0,0,0,0,0
9d126412__1,9d126412,1,2025-09-29,Kenneth Goh,55+,Manager,East Asian,574,11626,0,0,0,1,1,0,0,0,0,0
9d126412__2,9d126412,2,2025-10-02,Kenneth Goh,55+,Manager,East Asian,492,11544,-1,0,0,0,-1,0,1,0,0,0
9d126412__3,9d126412,3,2025-10-09,Kenneth Goh,55+,Manager,East Asian,797,11849,0,0,0,-1,-1,0,0,0,0,0
9d126412__4,9d126412,4,2025-10-16,Kenneth Goh,55+,Manager,East Asian,1291,12343,-1,0,0,0,-1,1,1,0,0,0
9d126412__5,9d126412,5,2025-10-20,Kenneth Goh,55+,Manager,East Asian,1124,12176,-1,0,0,0,-1,0,1,0,0,0
9d126412__6,9d126412,6,2025-10-26,Kenneth Goh,55+,Manager,East Asian,652,11704,0,0,0,0,0,0,0,0,0,0
9d126412__7,9d126412,7,2025-11-01,Kenneth Goh,55+,Manager,East Asian,1697,12749,0,0,0,-1,-1,0,0,0,-1,0
a13aa34b__0,a13aa34b,0,2025-10-07,Nadia Khoury,18-24,Artist,Middle Eastern,1073,12163,-1,0,0,-1,0,0,1,1,0,0
a13aa34b__1,a13aa34b,1,2025-10-10,Nadia Khoury,18-24,Artist,Middle Eastern,972,12062,-1,0,0,0,0,0,0,1,1,0
a13aa34b__2,a13aa34b,2,2025-10-14,Nadia Khoury,18-24,Artist,Middle Eastern,791,11881,-1,0,0,0,0,0,1,1,0,0
a13aa34b__3,a13aa34b,3,2025-10-14,Nadia Khoury,18-24,Artist,Middle Eastern,209,11299,1,0,0,0,0,0,0,0,0,0
a13aa34b__4,a13aa34b,4,2025-10-15,Nadia Khoury,18-24,Artist,Middle Eastern,1318,12408,-1,0,0,-1,0,0,1,1,1,0
a13aa34b__5,a13aa34b,5,2025-10-20,Nadia Khoury,18-24,Artist,Middle Eastern,1123,12213,1,0,0,0,0,1,0,1,0,0
a1c52200__0,a1c52200,0,2025-12-01,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,962,12030,1,0,1,-1,0,0,0,0,0,0
a1c52200__1,a1c52200,1,2025-12-08,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1925,12993,0,0,1,-1,0,0,1,0,0,0
a1c52200__2,a1c52200,2,2025-12-18,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,333,11401,0,0,1,0,0,0,0,0,0,0
a1c52200__3,a1c52200,3,2025-12-25,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1407,12475,1,0,1,0,0,0,0,0,0,0
a1c52200__4,a1c52200,4,2026-01-03,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1496,12564,1,0,-1,0,0,0,0,0,0,0
a1c52200__5,a1c52200,5,2026-01-12,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1050,12118,0,0,1,0,0,0,0,0,1,0
a1c52200__6,a1c52200,6,2026-01-21,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1725,12793,1,0,1,-1,-1,0,0,0,0,0
a1c52200__7,a1c52200,7,2026-01-31,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,462,11530,1,0,1,0,0,0,0,0,0,0
a1c52200__8,a1c52200,8,2026-02-08,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1627,12695,1,0,1,0,0,0,0,0,0,0
a1c52200__9,a1c52200,9,2026-02-14,Nadia Al-Rashid,35-44,Teacher,Middle Eastern,1462,12530,1,0,1,0,0,0,0,0,0,0
a24b8d8f__0,a24b8d8f,0,2025-06-10,Lukas Vetter,25-34,Software Engineer,Western European,326,11411,0,0,-1,0,0,0,0,0,1,1
a24b8d8f__1,a24b8d8f,1,2025-06-11,Lukas Vetter,25-34,Software Engineer,Western European,802,11887,0,0,0,0,0,0,1,0,0,-1
a24b8d8f__2,a24b8d8f,2,2025-06-14,Lukas Vetter,25-34,Software Engineer,Western European,607,11692,0,0,1,0,0,1,0,0,0,-1
a24b8d8f__3,a24b8d8f,3,2025-06-19,Lukas Vetter,25-34,Software Engineer,Western European,574,11659,0,0,0,0,-1,0,1,0,0,-1
a24b8d8f__4,a24b8d8f,4,2025-06-25,Lukas Vetter,25-34,Software Engineer,Western European,1382,12467,-1,0,0,0,0,0,1,0,0,-1
a24b8d8f__5,a24b8d8f,5,2025-07-01,Lukas Vetter,25-34,Software Engineer,Western European,729,11814,0,0,0,0,0,0,1,0,0,-1
a24b8d8f__6,a24b8d8f,6,2025-07-07,Lukas Vetter,25-34,Software Engineer,Western European,1105,12190,0,0,0,0,0,0,0,0,1,1
a24b8d8f__7,a24b8d8f,7,2025-07-11,Lukas Vetter,25-34,Software Engineer,Western European,1203,12288,1,0,0,0,0,0,-1,0,0,1
a24b8d8f__8,a24b8d8f,8,2025-07-12,Lukas Vetter,25-34,Software Engineer,Western European,1118,12203,0,0,0,0,0,1,0,0,0,-1
a24b8d8f__9,a24b8d8f,9,2025-07-12,Lukas Vetter,25-34,Software Engineer,Western European,151,11236,0,0,0,0,0,0,0,0,0,-1
a532dde6__0,a532dde6,0,2025-05-05,Priya Menon,18-24,Teacher,South Asian,1603,12668,-1,0,0,0,0,0,1,0,0,0
a532dde6__1,a532dde6,1,2025-05-12,Priya Menon,18-24,Teacher,South Asian,123,11188,0,0,0,0,0,0,1,0,0,0
a532dde6__2,a532dde6,2,2025-05-16,Priya Menon,18-24,Teacher,South Asian,1601,12666,-1,0,0,0,0,0,1,0,0,0
a532dde6__3,a532dde6,3,2025-05-20,Priya Menon,18-24,Teacher,South Asian,794,11859,-1,0,0,0,0,0,1,1,0,0
a532dde6__4,a532dde6,4,2025-05-22,Priya Menon,18-24,Teacher,South Asian,980,12045,-1,0,0,0,0,0,1,0,-1,0
a532dde6__5,a532dde6,5,2025-05-22,Priya Menon,18-24,Teacher,South Asian,1042,12107,-1,0,0,0,0,0,1,0,1,0
a532dde6__6,a532dde6,6,2025-05-27,Priya Menon,18-24,Teacher,South Asian,521,11586,1,0,0,0,0,0,0,0,1,0
a532dde6__7,a532dde6,7,2025-05-30,Priya Menon,18-24,Teacher,South Asian,1237,12302,1,0,0,0,0,0,1,0,0,0
a532dde6__8,a532dde6,8,2025-06-01,Priya Menon,18-24,Teacher,South Asian,386,11451,-1,0,0,0,0,0,1,0,0,0
a532dde6__9,a532dde6,9,2025-06-02,Priya Menon,18-24,Teacher,South Asian,173,11238,-1,0,0,0,0,0,1,0,0,0
a532dde6__10,a532dde6,10,2025-06-07,Priya Menon,18-24,Teacher,South Asian,1136,12201,0,0,-1,0,0,0,1,0,1,0
a532dde6__11,a532dde6,11,2025-06-14,Priya Menon,18-24,Teacher,South Asian,1700,12765,-1,0,0,0,0,0,1,0,0,-1
a5f7ed3a__0,a5f7ed3a,0,2025-08-29,Marcus Beaulieu,25-34,Gig Worker,North American,560,11665,1,0,0,-1,0,0,-1,0,0,0
a5f7ed3a__1,a5f7ed3a,1,2025-09-05,Marcus Beaulieu,25-34,Gig Worker,North American,691,11796,1,0,-1,0,0,-1,0,1,0,0
a5f7ed3a__2,a5f7ed3a,2,2025-09-11,Marcus Beaulieu,25-34,Gig Worker,North American,621,11726,1,0,0,1,0,0,0,1,1,0
a5f7ed3a__3,a5f7ed3a,3,2025-09-18,Marcus Beaulieu,25-34,Gig Worker,North American,886,11991,1,0,0,0,0,-1,-1,0,0,0
a5f7ed3a__4,a5f7ed3a,4,2025-09-25,Marcus Beaulieu,25-34,Gig Worker,North American,1177,12282,1,0,0,0,0,-1,-1,-1,-1,0
a8371567__0,a8371567,0,2025-07-05,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,1129,12212,0,0,0,0,0,0,-1,0,0,1
a8371567__1,a8371567,1,2025-07-12,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,1214,12297,0,0,0,0,0,0,0,0,0,1
a8371567__2,a8371567,2,2025-07-17,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,1315,12398,0,0,0,0,0,0,0,0,0,-1
a8371567__3,a8371567,3,2025-07-17,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,898,11981,0,0,-1,0,0,0,0,0,0,1
a8371567__4,a8371567,4,2025-07-20,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,932,12015,0,0,0,0,0,0,0,0,0,1
a8371567__5,a8371567,5,2025-07-21,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,534,11617,0,0,0,0,0,0,0,0,1,-1
a8371567__6,a8371567,6,2025-07-22,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,1379,12462,0,0,-1,0,0,0,0,0,0,1
a8371567__7,a8371567,7,2025-07-23,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,204,11287,1,0,0,0,0,0,0,0,0,1
a8371567__8,a8371567,8,2025-07-28,Yoon Seo-jin,25-34,Parent (Stay-at-home),East Asian,240,11323,0,0,0,0,0,0,0,0,0,1
abefb352__0,abefb352,0,2025-04-29,Priya Sharma,35-44,Gig Worker,South Asian,752,11825,1,0,0,0,0,0,0,1,0,1
abefb352__1,abefb352,1,2025-05-05,Priya Sharma,35-44,Gig Worker,South Asian,1625,12698,1,0,0,0,0,0,0,1,1,1
abefb352__2,abefb352,2,2025-05-11,Priya Sharma,35-44,Gig Worker,South Asian,1608,12681,1,0,0,0,0,0,0,0,0,1
abefb352__3,abefb352,3,2025-05-17,Priya Sharma,35-44,Gig Worker,South Asian,890,11963,0,0,0,0,0,0,0,0,1,1
abefb352__4,abefb352,4,2025-05-17,Priya Sharma,35-44,Gig Worker,South Asian,1241,12314,0,0,0,0,0,0,0,1,1,1
abefb352__5,abefb352,5,2025-05-17,Priya Sharma,35-44,Gig Worker,South Asian,1056,12129,1,0,0,0,0,0,0,0,1,1
abf1ce49__0,abf1ce49,0,2025-09-07,Jordan Reeves,18-24,Teacher,North American,1197,12263,0,0,0,1,0,0,0,0,1,0
abf1ce49__1,abf1ce49,1,2025-09-13,Jordan Reeves,18-24,Teacher,North American,815,11881,1,0,0,0,0,-1,0,0,1,0
abf1ce49__2,abf1ce49,2,2025-09-14,Jordan Reeves,18-24,Teacher,North American,204,11270,1,0,0,0,0,-1,0,0,0,0
abf1ce49__3,abf1ce49,3,2025-09-21,Jordan Reeves,18-24,Teacher,North American,822,11888,1,0,0,0,0,-1,0,0,0,0
abf1ce49__4,abf1ce49,4,2025-09-24,Jordan Reeves,18-24,Teacher,North American,934,12000,0,0,0,0,0,0,0,0,1,0
abf1ce49__5,abf1ce49,5,2025-09-29,Jordan Reeves,18-24,Teacher,North American,791,11857,1,0,0,1,0,0,0,0,1,0
abf1ce49__6,abf1ce49,6,2025-10-04,Jordan Reeves,18-24,Teacher,North American,158,11224,0,0,0,0,0,0,0,0,0,0
abf1ce49__7,abf1ce49,7,2025-10-06,Jordan Reeves,18-24,Teacher,North American,409,11475,1,0,0,0,0,-1,0,0,0,0
abf1ce49__8,abf1ce49,8,2025-10-10,Jordan Reeves,18-24,Teacher,North American,1048,12114,1,0,0,0,0,-1,0,0,1,0
abf1ce49__9,abf1ce49,9,2025-10-14,Jordan Reeves,18-24,Teacher,North American,668,11734,1,0,0,0,0,-1,0,0,0,0
ad378991__0,ad378991,0,2025-04-15,Lim Wei Keong,55+,Entrepreneur,East Asian,1557,12630,0,0,0,0,0,1,1,0,0,-1
ad378991__1,ad378991,1,2025-04-22,Lim Wei Keong,55+,Entrepreneur,East Asian,886,11959,0,0,0,0,0,-1,0,0,1,1
ad378991__2,ad378991,2,2025-04-24,Lim Wei Keong,55+,Entrepreneur,East Asian,711,11784,0,0,0,0,0,0,1,0,0,-1
ad378991__3,ad378991,3,2025-04-27,Lim Wei Keong,55+,Entrepreneur,East Asian,384,11457,0,0,0,0,0,0,0,0,1,1
ad378991__4,ad378991,4,2025-05-03,Lim Wei Keong,55+,Entrepreneur,East Asian,1066,12139,0,0,0,0,0,0,1,0,0,1
ad378991__5,ad378991,5,2025-05-05,Lim Wei Keong,55+,Entrepreneur,East Asian,673,11746,0,0,0,0,0,0,1,0,0,-1
ad378991__6,ad378991,6,2025-05-06,Lim Wei Keong,55+,Entrepreneur,East Asian,295,11368,0,0,0,0,0,0,0,0,0,-1
ae2912e8__0,ae2912e8,0,2025-12-01,Rami Hakim,25-34,Manager,Middle Eastern,782,11871,0,0,0,1,0,1,0,1,0,0
ae2912e8__1,ae2912e8,1,2025-12-08,Rami Hakim,25-34,Manager,Middle Eastern,182,11271,0,0,0,1,0,0,0,0,0,0
ae2912e8__2,ae2912e8,2,2025-12-11,Rami Hakim,25-34,Manager,Middle Eastern,1296,12385,0,0,0,1,0,-1,1,0,0,0
ae2912e8__3,ae2912e8,3,2025-12-20,Rami Hakim,25-34,Manager,Middle Eastern,981,12070,0,0,0,1,0,1,0,0,-1,0
ae2912e8__4,ae2912e8,4,2025-12-29,Rami Hakim,25-34,Manager,Middle Eastern,856,11945,0,0,0,0,0,1,0,-1,-1,0
ae2912e8__5,ae2912e8,5,2026-01-02,Rami Hakim,25-34,Manager,Middle Eastern,823,11912,0,0,-1,0,0,1,0,0,0,0
ae2912e8__6,ae2912e8,6,2026-01-05,Rami Hakim,25-34,Manager,Middle Eastern,1182,12271,1,0,0,1,0,0,0,1,1,0
ae2912e8__7,ae2912e8,7,2026-01-12,Rami Hakim,25-34,Manager,Middle Eastern,344,11433,0,0,0,1,0,0,1,0,0,0
ae2912e8__8,ae2912e8,8,2026-01-20,Rami Hakim,25-34,Manager,Middle Eastern,1375,12464,0,0,1,1,0,0,0,1,1,0
b0968b05__0,b0968b05,0,2025-08-17,Marcus Delgado,25-34,Teacher,North American,1192,12265,1,1,0,0,0,0,-1,0,0,0
b0968b05__1,b0968b05,1,2025-08-21,Marcus Delgado,25-34,Teacher,North American,283,11356,0,0,0,0,0,0,0,0,0,0
b0968b05__2,b0968b05,2,2025-08-21,Marcus Delgado,25-34,Teacher,North American,724,11797,0,-1,0,0,0,1,0,0,0,0
b0968b05__3,b0968b05,3,2025-08-28,Marcus Delgado,25-34,Teacher,North American,1712,12785,1,1,0,0,0,0,-1,0,0,0
b0968b05__4,b0968b05,4,2025-09-02,Marcus Delgado,25-34,Teacher,North American,834,11907,0,1,0,0,0,-1,0,0,0,0
b0968b05__5,b0968b05,5,2025-09-05,Marcus Delgado,25-34,Teacher,North American,1374,12447,1,1,0,0,0,0,0,0,0,0
b12682c6__0,b12682c6,0,2025-04-17,Gerrit van der Berg,45-54,Gig Worker,Western European,820,11899,0,0,0,0,0,1,0,-1,0,0
b12682c6__1,b12682c6,1,2025-04-22,Gerrit van der Berg,45-54,Gig Worker,Western European,1602,12681,0,0,0,0,0,0,0,1,0,0
b12682c6__2,b12682c6,2,2025-04-22,Gerrit van der Berg,45-54,Gig Worker,Western European,1268,12347,0,0,0,0,0,0,-1,1,1,0
b12682c6__3,b12682c6,3,2025-04-28,Gerrit van der Berg,45-54,Gig Worker,Western European,314,11393,0,0,0,0,0,1,0,-1,0,0
b12682c6__4,b12682c6,4,2025-05-03,Gerrit van der Berg,45-54,Gig Worker,Western European,787,11866,0,0,0,0,0,1,0,1,0,0
b12682c6__5,b12682c6,5,2025-05-07,Gerrit van der Berg,45-54,Gig Worker,Western European,1724,12803,0,0,0,0,0,0,0,1,0,0
b12682c6__6,b12682c6,6,2025-05-08,Gerrit van der Berg,45-54,Gig Worker,Western European,712,11791,0,0,0,0,0,0,0,1,1,0
b12682c6__7,b12682c6,7,2025-05-12,Gerrit van der Berg,45-54,Gig Worker,Western European,1317,12396,0,0,0,0,-1,-1,0,0,0,0
b12682c6__8,b12682c6,8,2025-05-13,Gerrit van der Berg,45-54,Gig Worker,Western European,1939,13018,0,0,0,0,0,1,0,1,0,0
b1a2bf43__0,b1a2bf43,0,2025-07-21,Rajesh Iyer,45-54,Software Engineer,South Asian,666,11759,0,0,0,0,0,1,0,0,1,0
b1a2bf43__1,b1a2bf43,1,2025-07-27,Rajesh Iyer,45-54,Software Engineer,South Asian,325,11418,0,-1,0,0,0,1,0,0,0,0
b1a2bf43__2,b1a2bf43,2,2025-07-31,Rajesh Iyer,45-54,Software Engineer,South Asian,382,11475,-1,0,0,0,0,1,0,0,1,0
b1a2bf43__3,b1a2bf43,3,2025-08-07,Rajesh Iyer,45-54,Software Engineer,South Asian,872,11965,0,0,0,0,0,0,0,1,1,0
b1a2bf43__4,b1a2bf43,4,2025-08-14,Rajesh Iyer,45-54,Software Engineer,South Asian,844,11937,0,-1,0,0,0,1,0,0,1,0
b1a2bf43__5,b1a2bf43,5,2025-08-17,Rajesh Iyer,45-54,Software Engineer,South Asian,317,11410,0,0,0,0,0,0,0,1,0,0
b1a2bf43__6,b1a2bf43,6,2025-08-24,Rajesh Iyer,45-54,Software Engineer,South Asian,1138,12231,0,0,0,0,0,1,0,1,1,0
b1a2bf43__7,b1a2bf43,7,2025-08-28,Rajesh Iyer,45-54,Software Engineer,South Asian,873,11966,0,0,0,0,0,1,0,1,1,0
b2720706__0,b2720706,0,2025-10-17,Nasser Hadid,35-44,Grad Student,Middle Eastern,1261,12325,1,0,0,1,1,0,0,0,1,0
b2720706__1,b2720706,1,2025-10-19,Nasser Hadid,35-44,Grad Student,Middle Eastern,977,12041,0,0,0,0,1,0,1,0,-1,0
b2720706__2,b2720706,2,2025-10-23,Nasser Hadid,35-44,Grad Student,Middle Eastern,1576,12640,1,0,0,1,1,0,-1,0,-1,-1
b2720706__3,b2720706,3,2025-10-23,Nasser Hadid,35-44,Grad Student,Middle Eastern,1293,12357,0,0,0,1,1,0,0,-1,-1,0
b4cdcfee__0,b4cdcfee,0,2025-07-25,Ricardo Mendoza Vargas,55+,Manager,Latin American,477,11556,0,1,0,0,0,-1,0,0,0,0
b4cdcfee__1,b4cdcfee,1,2025-07-30,Ricardo Mendoza Vargas,55+,Manager,Latin American,909,11988,0,1,1,0,0,0,0,0,1,0
b4cdcfee__2,b4cdcfee,2,2025-07-31,Ricardo Mendoza Vargas,55+,Manager,Latin American,158,11237,0,1,0,0,0,-1,0,0,0,0
b4cdcfee__3,b4cdcfee,3,2025-08-03,Ricardo Mendoza Vargas,55+,Manager,Latin American,1450,12529,0,1,0,0,0,-1,0,-1,0,0
b4cdcfee__4,b4cdcfee,4,2025-08-10,Ricardo Mendoza Vargas,55+,Manager,Latin American,470,11549,0,1,0,1,0,0,0,0,0,0
b4cdcfee__5,b4cdcfee,5,2025-08-11,Ricardo Mendoza Vargas,55+,Manager,Latin American,152,11231,0,1,1,0,0,0,0,0,1,0
b4cdcfee__6,b4cdcfee,6,2025-08-17,Ricardo Mendoza Vargas,55+,Manager,Latin American,475,11554,0,0,0,0,0,-1,0,-1,0,0
b4cdcfee__7,b4cdcfee,7,2025-08-20,Ricardo Mendoza Vargas,55+,Manager,Latin American,468,11547,0,1,0,0,0,-1,0,0,0,0
b4cdcfee__8,b4cdcfee,8,2025-08-26,Ricardo Mendoza Vargas,55+,Manager,Latin American,1361,12440,0,1,1,0,0,-1,0,0,1,0
b4cdcfee__9,b4cdcfee,9,2025-08-27,Ricardo Mendoza Vargas,55+,Manager,Latin American,987,12066,0,1,1,0,0,0,0,0,1,0
b4cdcfee__10,b4cdcfee,10,2025-08-31,Ricardo Mendoza Vargas,55+,Manager,Latin American,1768,12847,1,1,0,0,0,-1,0,0,0,0
b604addd__0,b604addd,0,2025-10-14,Tariq Al-Mansouri,45-54,Nurse,Middle Eastern,958,12020,0,0,0,0,-1,0,0,0,0,0
b604addd__1,b604addd,1,2025-10-20,Tariq Al-Mansouri,45-54,Nurse,Middle Eastern,1378,12440,0,0,0,0,-1,0,0,0,-1,0
